year,Ft,Country,Mk,Cn,count
2022,petrol,GR,PORSCHE,718 CAYMAN GTS,1
2022,petrol,GR,PORSCHE,911 CARRERA,1
2022,petrol,GR,PORSCHE,911 CARRERA 4 GTS,2
2022,petrol,GR,PORSCHE,911 CARRERA S,3
2022,petrol,GR,PORSCHE,911 GT3,4
2022,petrol,GR,PORSCHE,911 TARGA 4 GTS,1
2022,petrol,GR,PORSCHE,911 TURBO S,1
2022,petrol,GR,PORSCHE,CAYENNE,2
2022,petrol,GR,PORSCHE,CAYENNE GTS,1
2022,petrol,GR,PORSCHE,CAYENNE TURBO GT,2
2022,petrol,GR,PORSCHE,MACAN,17
2022,petrol,GR,PORSCHE,MACAN GTS,5
2022,petrol,GR,PORSCHE,MACAN S,9
2022,petrol,GR,PORSCHE,MACAN T,6
2022,petrol,GR,RENAULT,ARKANA,450
2022,petrol,GR,RENAULT,ARKANA E-TECH,56
2022,petrol,GR,RENAULT,CAPTUR,242
2022,petrol,GR,RENAULT,CLIO,804
2022,petrol,GR,RENAULT,CLIO E-TECH HYBRID,33
2022,petrol,GR,RENAULT,KADJAR,12
2022,petrol,GR,RENAULT,TWINGO,40
2022,petrol,GR,SEAT,ARONA,387
2022,petrol,GR,SEAT,FORMENTOR,1
2022,petrol,GR,SEAT,IBIZA,274
2022,petrol,GR,SEAT,LEON,62
2022,petrol,GR,SEAT,LEON SP,2
2022,petrol,GR,SEAT,SEAT LEON,71
2022,petrol,GR,SEAT,SEAT LEON SP,1
2022,petrol,GR,SEAT,TARRACO,1
2022,petrol,GR,SKODA,FABIA,469
2022,petrol,GR,SKODA,KAMIQ,914
2022,petrol,GR,SKODA,KAROQ,157
2022,petrol,GR,SKODA,KODIAQ,263
2022,petrol,GR,SKODA,OCTAVIA,134
2022,petrol,GR,SKODA,SCALA,227
2022,petrol,GR,SUBARU,FORESTER,38
2022,petrol,GR,SUBARU,IMPREZA XV,11
2022,petrol,GR,SUBARU,OUTBACK,3
2022,petrol,GR,SUBARU,XV,29
2022,petrol,GR,SUZUKI,IGNIS,763
2022,petrol,GR,SUZUKI,S-CROSS,2
2022,petrol,GR,SUZUKI,SUZUKI SWACE,15
2022,petrol,GR,SUZUKI,SUZUKI SX4,4
2022,petrol,GR,SUZUKI,SWIFT,804
2022,petrol,GR,SUZUKI,SX4,17
2022,petrol,GR,SUZUKI,SX4.SUZUKI SX4,422
2022,petrol,GR,SUZUKI,SX4.SUZUKI SX4.S-CROSS,443
2022,petrol,GR,SUZUKI,VITARA,1940
2022,petrol,GR,TOYOTA,PROACE CITY VERSO,95
2022,petrol,GR,TOYOTA,TOYOTA AYGO,89
2022,petrol,GR,TOYOTA,TOYOTA AYGO X,1174
2022,petrol,GR,TOYOTA,TOYOTA C-HR,2146
2022,petrol,GR,TOYOTA,TOYOTA COROLLA,2189
2022,petrol,GR,TOYOTA,TOYOTA GR 86,2
2022,petrol,GR,TOYOTA,TOYOTA GR YARIS,17
2022,petrol,GR,TOYOTA,TOYOTA PRIUS,3
2022,petrol,GR,TOYOTA,TOYOTA RAV4,355
2022,petrol,GR,TOYOTA,TOYOTA YARIS,5826
2022,petrol,GR,TOYOTA,TOYOTA YARIS CROSS,2750
2022,petrol,GR,VOLKSWAGEN.VW,CADDY,8
2022,petrol,GR,VOLKSWAGEN.VW,GOLF,497
2022,petrol,GR,VOLKSWAGEN.VW,PASSAT,2
2022,petrol,GR,VOLKSWAGEN.VW,POLO,655
2022,petrol,GR,VOLKSWAGEN.VW,T-CROSS,1600
2022,petrol,GR,VOLKSWAGEN.VW,T-ROC,2710
2022,petrol,GR,VOLKSWAGEN.VW,TAIGO,412
2022,petrol,GR,VOLKSWAGEN.VW,TIGUAN,873
2022,petrol,GR,VOLKSWAGEN.VW,TOURAN,22
2022,petrol,GR,VOLKSWAGEN.VW,UP!,129
2022,petrol,GR,VOLVO,XC40,572
2022,petrol,GR,VOLVO,XC60,10
2022,petrol,GR,VOLVO,XXC4,1
2022,petrol,HR,ALFA ROMEO,GIULIA,1
2022,petrol,HR,ALFA ROMEO,GIULIA GTAm,1
2022,petrol,HR,ALFA ROMEO,STELVIO,1
2022,petrol,HR,ALFA ROMEO,TONALE,26
2022,petrol,HR,ASTON MARTIN,DBS,1
2022,petrol,HR,ASTON MARTIN,DBX,1
2022,petrol,HR,AUDI,A1 Sportback,33
2022,petrol,HR,AUDI,A3 Limousine,36
2022,petrol,HR,AUDI,A3 Sportback,70
2022,petrol,HR,AUDI,A4 Avant,9
2022,petrol,HR,AUDI,A4 Limousine,130
2022,petrol,HR,AUDI,A5 Sportback,11
2022,petrol,HR,AUDI,A6 Limousine,1
2022,petrol,HR,AUDI,A8,2
2022,petrol,HR,AUDI,Q2,70
2022,petrol,HR,AUDI,Q3,51
2022,petrol,HR,AUDI,Q3 Sportback,49
2022,petrol,HR,AUDI,Q7,2
2022,petrol,HR,AUDI,Q8,6
2022,petrol,HR,AUDI,RS 3 Limousine,2
2022,petrol,HR,AUDI,RS 3 Sportback,1
2022,petrol,HR,AUDI,RS 5 Sportback,1
2022,petrol,HR,AUDI,RS 6 Avant,4
2022,petrol,HR,AUDI,RS 7 Sportback,2
2022,petrol,HR,AUDI,RS Q3 Sportback,2
2022,petrol,HR,AUDI,RS Q8,2
2022,petrol,HR,AUDI,S3 Sportback,1
2022,petrol,HR,AUDI,SQ2,1
2022,petrol,HR,AUDI,SQ7,1
2022,petrol,HR,AUDI,SQ8,3
2022,petrol,HR,BENTLEY,BENTAYGA,1
2022,petrol,HR,BENTLEY,CONTINENTAL,2
2022,petrol,HR,BENTLEY,FLYING SPUR,3
2022,petrol,HR,BMW,116i,10
2022,petrol,HR,BMW,118i,28
2022,petrol,HR,BMW,216i Gran Tourer,1
2022,petrol,HR,BMW,218i,61
2022,petrol,HR,BMW,218i Active Tourer,7
2022,petrol,HR,BMW,218i Gran Tourer,12
2022,petrol,HR,BMW,220i,3
2022,petrol,HR,BMW,318i,4
2022,petrol,HR,BMW,320i,8
2022,petrol,HR,BMW,320i xDrive,3
2022,petrol,HR,BMW,330i,2
2022,petrol,HR,BMW,330i xDrive,2
2022,petrol,HR,BMW,420i,8
2022,petrol,HR,BMW,430i,11
2022,petrol,HR,BMW,520i,1
2022,petrol,HR,BMW,530i,1
2022,petrol,HR,BMW,530i xDrive,1
2022,petrol,HR,BMW,540i,1
2022,petrol,HR,BMW,M135i xDrive,2
2022,petrol,HR,BMW,M240i xDrive,4
2022,petrol,HR,BMW,M3,1
2022,petrol,HR,BMW,M3 Competition M xDrive,2
2022,petrol,HR,BMW,M340i xDrive,3
2022,petrol,HR,BMW,M4 CSL,1
2022,petrol,HR,BMW,M4 Competition,2
2022,petrol,HR,BMW,M4 Competition M xDrive,5
2022,petrol,HR,BMW,M440i xDrive,5
2022,petrol,HR,BMW,M5 CS,1
2022,petrol,HR,BMW,M5 Competition,1
2022,petrol,HR,BMW,M8,1
2022,petrol,HR,BMW,X1 sDrive18i,14
2022,petrol,HR,BMW,X1 sDrive20i,5
2022,petrol,HR,BMW,X1 xDrive20i,1
2022,petrol,HR,BMW,X2 xDrive20i,1
2022,petrol,HR,BMW,X3 xDrive20i,1
2022,petrol,HR,BMW,X5 M Competition,1
2022,petrol,HR,BMW,X5 M50i,1
2022,petrol,HR,BMW,X5 xDrive40i,1
2022,petrol,HR,BMW,Z4 M40i,1
2022,petrol,HR,BMW,Z4 sDrive20i,1
2022,petrol,HR,BMW,Z4 sDrive30i,1
2022,petrol,HR,BUGATTI,BUGATTI CHIRON,1
2022,petrol,HR,CHEVROLET,CORVETTE,1
2022,petrol,HR,CITROEN,C3,282
2022,petrol,HR,CITROEN,C3 AIRCROSS,240
2022,petrol,HR,CITROEN,C4,161
2022,petrol,HR,CITROEN,C5 AIRCROSS,48
2022,petrol,HR,CITROEN,C5 X,10
2022,petrol,HR,CUPRA,CUPRA ATECA,2
2022,petrol,HR,CUPRA,CUPRA LEON SP,1
2022,petrol,HR,CUPRA,FORMENTOR,241
2022,petrol,HR,DACIA,DUSTER,71
2022,petrol,HR,DACIA,JOGGER,42
2022,petrol,HR,DACIA,SANDERO,553
2022,petrol,HR,DODGE,CHALLENGER,1
2022,petrol,HR,DS,DS 3 CROSSBACK,9
2022,petrol,HR,DS,DS4,5
2022,petrol,HR,FERRARI,Ferrari Portofino M,1
2022,petrol,HR,FIAT,500,5
2022,petrol,HR,FIAT,ABARTH 500,2
2022,petrol,HR,FIAT,FIAT 500,399
2022,petrol,HR,FIAT,FIAT 500X,5
2022,petrol,HR,FIAT,FIAT TIPO,35
2022,petrol,HR,FIAT,PANDA,47
2022,petrol,HR,FIAT,TIPO,1
2022,petrol,HR,FORD,EcoSport,476
2022,petrol,HR,FORD,FOCUS,249
2022,petrol,HR,FORD,Fiesta,37
2022,petrol,HR,FORD,Galaxy,40
2022,petrol,HR,FORD,Kuga,71
2022,petrol,HR,FORD,MUSTANG,1
2022,petrol,HR,FORD,Puma,110
2022,petrol,HR,FORD,S-Max,138
2022,petrol,HR,FORD,TOURNEO CUSTOM,4
2022,petrol,HR,HONDA,CIVIC,11
2022,petrol,HR,HONDA,CIVIC 5DR,21
2022,petrol,HR,HONDA,CR-V,40
2022,petrol,HR,HONDA,Civic 5dr,1
2022,petrol,HR,HONDA,HR-V,28
2022,petrol,HR,HONDA,JAZZ,12
2022,petrol,HR,HYUNDAI,Bayon,255
2022,petrol,HR,HYUNDAI,I10,4
2022,petrol,HR,HYUNDAI,KONA,385
2022,petrol,HR,HYUNDAI,KONA N,4
2022,petrol,HR,HYUNDAI,Santa Fe,3
2022,petrol,HR,HYUNDAI,Tucson,718
2022,petrol,HR,HYUNDAI,i10,110
2022,petrol,HR,HYUNDAI,i20,251
2022,petrol,HR,HYUNDAI,i20N,4
2022,petrol,HR,HYUNDAI,i30,273
2022,petrol,HR,HYUNDAI,i30N,7
2022,petrol,HR,JAGUAR,F-TYPE,1
2022,petrol,HR,JAGUAR,Jaguar E-PACE,7
2022,petrol,HR,JAGUAR,Jaguar F-PACE,8
2022,petrol,HR,JEEP,COMPASS,308
2022,petrol,HR,JEEP,RENEGADE,10
2022,petrol,HR,KIA,CEED,535
2022,petrol,HR,KIA,NIRO,26
2022,petrol,HR,KIA,PICANTO,16
2022,petrol,HR,KIA,PROCEED,68
2022,petrol,HR,KIA,RIO,444
2022,petrol,HR,KIA,SPORTAGE,490
2022,petrol,HR,KIA,STONIC,1020
2022,petrol,HR,KIA,XCEED,626
2022,petrol,HR,LAMBORGHINI,HURACAN,1
2022,petrol,HR,LAMBORGHINI,URUS,1
2022,petrol,HR,LAND ROVER,Defender,8
2022,petrol,HR,LAND ROVER,Range Rover Evoque,3
2022,petrol,HR,LEXUS,LEXUS ES300H,3
2022,petrol,HR,LEXUS,LEXUS LS500H,1
2022,petrol,HR,LEXUS,LEXUS NX350H,4
2022,petrol,HR,LEXUS,LEXUS RX450H,17
2022,petrol,HR,LEXUS,LEXUS RX450HL,2
2022,petrol,HR,LEXUS,LEXUS UX250H,4
2022,petrol,HR,LOTUS,EXIGE,1
2022,petrol,HR,MASERATI,GRECALE GT,1
2022,petrol,HR,MAZDA,2,1
2022,petrol,HR,MAZDA,CX-30,1
2022,petrol,HR,MAZDA,MAZDA CX-30,396
2022,petrol,HR,MAZDA,MAZDA2,140
2022,petrol,HR,MAZDA,MAZDA3,251
2022,petrol,HR,MAZDA,MAZDA6,38
2022,petrol,HR,MAZDA,Mazda CX-3,36
2022,petrol,HR,MAZDA,Mazda CX-5,239
2022,petrol,HR,MAZDA,Mazda MX-5,6
2022,petrol,HR,MERCEDES AMG,AMG GT 43 4MATIC+,1
2022,petrol,HR,MERCEDES AMG,AMG GT 53 4MATIC+,2
2022,petrol,HR,MERCEDES AMG,AMG SL 63 4MATIC+,1
2022,petrol,HR,MERCEDES-BENZ,A 160,1
2022,petrol,HR,MERCEDES-BENZ,A 180,11
2022,petrol,HR,MERCEDES-BENZ,A 200,12
2022,petrol,HR,MERCEDES-BENZ,A 250,2
2022,petrol,HR,MERCEDES-BENZ,AMG C 63 S,1
2022,petrol,HR,MERCEDES-BENZ,AMG CLA 45,1
2022,petrol,HR,MERCEDES-BENZ,AMG CLA 45 S,10
2022,petrol,HR,MERCEDES-BENZ,AMG CLS 53 4MATIC,1
2022,petrol,HR,MERCEDES-BENZ,AMG E 53 4MATIC,1
2022,petrol,HR,MERCEDES-BENZ,AMG G 63,3
2022,petrol,HR,MERCEDES-BENZ,AMG GLA 45 S,1
2022,petrol,HR,MERCEDES-BENZ,AMG GLB 35,2
2022,petrol,HR,MERCEDES-BENZ,AMG GLE 53 4MATIC+ COUPE,3
2022,petrol,HR,MERCEDES-BENZ,AMG GLE 63 S 4MATIC+COUPE,1
2022,petrol,HR,MERCEDES-BENZ,B 160,2
2022,petrol,HR,MERCEDES-BENZ,C 180,7
2022,petrol,HR,MERCEDES-BENZ,C 200,15
2022,petrol,HR,MERCEDES-BENZ,C 200 4MATIC,1
2022,petrol,HR,MERCEDES-BENZ,C 200 4MATIC ALL-TERRAIN,1
2022,petrol,HR,MERCEDES-BENZ,C 300,3
2022,petrol,HR,MERCEDES-BENZ,C 300 4MATIC,3
2022,petrol,HR,MERCEDES-BENZ,CITAN,1
2022,petrol,HR,MERCEDES-BENZ,CLA 180,3
2022,petrol,HR,MERCEDES-BENZ,CLA 200,20
2022,petrol,HR,MERCEDES-BENZ,CLA 250,3
2022,petrol,HR,MERCEDES-BENZ,G 500,1
2022,petrol,HR,MERCEDES-BENZ,GLA 180,12
2022,petrol,HR,MERCEDES-BENZ,GLA 200,39
2022,petrol,HR,MERCEDES-BENZ,GLA 200 4MATIC,4
2022,petrol,HR,MERCEDES-BENZ,GLB 200,3
2022,petrol,HR,MERCEDES-BENZ,GLC 200 4MATIC,2
2022,petrol,HR,MERCEDES-BENZ,GLE 450 4MATIC,2
2022,petrol,HR,MERCEDES-BENZ,S 500 4MATIC,2
2022,petrol,HR,MERCEDES-BENZ,S 580 4MATIC,1
2022,petrol,HR,MERCEDES-BENZ,S 680 MAYBACH,1
2022,petrol,HR,MG,MG ZS,90
2022,petrol,HR,MG,ZS,3
2022,petrol,HR,MINI,Clubman JCW ALL4,2
2022,petrol,HR,MINI,Cooper,43
2022,petrol,HR,MINI,Cooper S,6
2022,petrol,HR,MINI,Countryman Cooper,8
2022,petrol,HR,MINI,Countryman Cooper S ALL4,4
2022,petrol,HR,MINI,Countryman JCW ALL4,2
2022,petrol,HR,MINI,Countryman One,2
2022,petrol,HR,MINI,John Cooper Works,6
2022,petrol,HR,MINI,One,1
2022,petrol,HR,MITSUBISHI MOTORS (THAILAND),Mitsubishi Space Star,114
2022,petrol,HR,NISSAN,NISSAN JUKE,139
2022,petrol,HR,NISSAN,NISSAN MICRA,109
2022,petrol,HR,NISSAN,NISSAN QASHQAI,452
2022,petrol,HR,NISSAN,NISSAN X-TRAIL,1
2022,petrol,HR,NISSAN,QASHQAI,1
2022,petrol,HR,NISSAN,X TRAIL,2
2022,petrol,HR,OPEL,ASTRA,85
2022,petrol,HR,OPEL,COMBO LIFE,1
2022,petrol,HR,OPEL,CORSA,633
2022,petrol,HR,OPEL,CROSSLAND,1067
2022,petrol,HR,OPEL,Combo Life,12
2022,petrol,HR,OPEL,GRANDLAND,16
2022,petrol,HR,OPEL,GRANDLAND X,106
2022,petrol,HR,OPEL,MOKKA,703
2022,petrol,HR,PEUGEOT,108,5
2022,petrol,HR,PEUGEOT,2008,261
2022,petrol,HR,PEUGEOT,208,469
2022,petrol,HR,PEUGEOT,3008,65
2022,petrol,HR,PEUGEOT,308,76
2022,petrol,HR,PEUGEOT,5008,29
2022,petrol,HR,PEUGEOT,508,3
2022,petrol,HR,PORSCHE,718 Boxster,1
2022,petrol,HR,PORSCHE,718 Cayman GT4,2
2022,petrol,HR,PORSCHE,718 Cayman GT4 RS,2
2022,petrol,HR,PORSCHE,911,2
2022,petrol,HR,PORSCHE,911 Carrera,3
2022,petrol,HR,PORSCHE,911 Carrera 4,2
2022,petrol,HR,PORSCHE,911 Carrera 4S,2
2022,petrol,HR,PORSCHE,911 Carrera S,4
2022,petrol,HR,PORSCHE,911 GT3,6
2022,petrol,HR,PORSCHE,911 Targa 4,2
2022,petrol,HR,PORSCHE,911 Targa 4 GTS,1
2022,petrol,HR,PORSCHE,911 Targa 4S,2
2022,petrol,HR,PORSCHE,911 Turbo,3
2022,petrol,HR,PORSCHE,911 Turbo S,4
2022,petrol,HR,PORSCHE,CAYENNE,2
2022,petrol,HR,PORSCHE,Cayenne,12
2022,petrol,HR,PORSCHE,Cayenne GTS,7
2022,petrol,HR,PORSCHE,Cayenne S,2
2022,petrol,HR,PORSCHE,Cayenne Turbo,1
2022,petrol,HR,PORSCHE,Cayenne Turbo GT,3
2022,petrol,HR,PORSCHE,Macan,41
2022,petrol,HR,PORSCHE,Macan GTS,3
2022,petrol,HR,PORSCHE,Macan S,4
2022,petrol,HR,PORSCHE,Macan T,4
2022,petrol,HR,RENAULT,ARKANA,99
2022,petrol,HR,RENAULT,ARKANA E-TECH,68
2022,petrol,HR,RENAULT,CAPTUR,584
2022,petrol,HR,RENAULT,CAPTUR E-TECH HYBRID,23
2022,petrol,HR,RENAULT,CLIO,437
2022,petrol,HR,RENAULT,CLIO E-TECH HYBRID,37
2022,petrol,HR,RENAULT,KADJAR,98
2022,petrol,HR,RENAULT,KOLEOS,7
2022,petrol,HR,RENAULT,MEGANE,32
2022,petrol,HR,RENAULT,SCENIC,2
2022,petrol,HR,RENAULT,TALISMAN,1
2022,petrol,HR,RENAULT,TWINGO,58
2022,petrol,HR,SEAT,ARONA,216
2022,petrol,HR,SEAT,IBIZA,96
2022,petrol,HR,SEAT,SEAT ATECA,41
2022,petrol,HR,SEAT,SEAT LEON,46
2022,petrol,HR,SEAT,SEAT LEON SP,50
2022,petrol,HR,SEAT,TARRACO,58
2022,petrol,HR,SUBARU,FORESTER,4
2022,petrol,HR,SUBARU,OUTBACK,10
2022,petrol,HR,SUBARU,XV,15
2022,petrol,HR,SUZUKI,IGNIS,112
2022,petrol,HR,SUZUKI,SUZUKI SWACE,7
2022,petrol,HR,SUZUKI,SUZUKI SX4,711
2022,petrol,HR,SUZUKI,SWACE,24
2022,petrol,HR,SUZUKI,SWIFT,134
2022,petrol,HR,SUZUKI,SX4,111
2022,petrol,HR,SUZUKI,VITARA,664
2022,petrol,HR,TOYOTA,Proace City Verso,4
2022,petrol,HR,TOYOTA,TOYOTA AYGO,3
2022,petrol,HR,TOYOTA,TOYOTA AYGO X,134
2022,petrol,HR,TOYOTA,TOYOTA C-HR,272
2022,petrol,HR,TOYOTA,TOYOTA CAMRY,23
2022,petrol,HR,TOYOTA,TOYOTA COROLLA,708
2022,petrol,HR,TOYOTA,TOYOTA GR YARIS,7
2022,petrol,HR,TOYOTA,TOYOTA HIGHLANDER,34
2022,petrol,HR,TOYOTA,TOYOTA PRIUS,1
2022,petrol,HR,TOYOTA,TOYOTA RAV4,224
2022,petrol,HR,TOYOTA,TOYOTA YARIS,919
2022,petrol,HR,TOYOTA,TOYOTA YARIS CROSS,476
2022,petrol,HR,VOLKSWAGEN,ARTEON,13
2022,petrol,HR,VOLKSWAGEN,CADDY,5
2022,petrol,HR,VOLKSWAGEN,GOLF,150
2022,petrol,HR,VOLKSWAGEN,MULTIVAN,6
2022,petrol,HR,VOLKSWAGEN,PASSAT,22
2022,petrol,HR,VOLKSWAGEN,POLO,419
2022,petrol,HR,VOLKSWAGEN,SHARAN,3
2022,petrol,HR,VOLKSWAGEN,T-CROSS,936
2022,petrol,HR,VOLKSWAGEN,T-ROC,723
2022,petrol,HR,VOLKSWAGEN,TAIGO,975
2022,petrol,HR,VOLKSWAGEN,TIGUAN,161
2022,petrol,HR,VOLKSWAGEN,TOURAN,12
2022,petrol,HR,VOLKSWAGEN,UP!,35
2022,petrol,HR,VOLVO,S60,11
2022,petrol,HR,VOLVO,S90,4
2022,petrol,HR,VOLVO,V60,8
2022,petrol,HR,VOLVO,V90 Cross Country,5
2022,petrol,HR,VOLVO,XC40,140
2022,petrol,HR,VOLVO,XC60,70
2022,petrol,HR,ŠKODA,FABIA,352
2022,petrol,HR,ŠKODA,KAMIQ,579
2022,petrol,HR,ŠKODA,KAROQ,94
2022,petrol,HR,ŠKODA,KODIAQ,328
2022,petrol,HR,ŠKODA,OCTAVIA,346
2022,petrol,HR,ŠKODA,OCTAVIA RS,13
2022,petrol,HR,ŠKODA,OCTAVIA SCOUT,7
2022,petrol,HR,ŠKODA,SCALA,455
2022,petrol,HR,ŠKODA,SUPERB,20
2022,petrol,HU,ALFA ROMEO,GIULIA,102
2022,petrol,HU,ALFA ROMEO,GIULIA GTAm,1
2022,petrol,HU,ALFA ROMEO,GIULIA QUADRIFOGLIO,35
2022,petrol,HU,ALFA ROMEO,Giulia Quadrifoglio Verde,2
2022,petrol,HU,ALFA ROMEO,STELVIO,133
2022,petrol,HU,ALFA ROMEO,STELVIO QUADRIFOGLIO,23
2022,petrol,HU,ALFA ROMEO,Stelvio,4
2022,petrol,HU,ALFA ROMEO,TONALE,26
2022,petrol,HU,ALFA ROMEO,Tonale,1
2022,petrol,HU,ALPINE,A110,9
2022,petrol,HU,ASTON MARTIN,DB11,2
2022,petrol,HU,ASTON MARTIN,DBS,2
2022,petrol,HU,ASTON MARTIN,DBX,1
2022,petrol,HU,ASTON MARTIN,Speedster,1
2022,petrol,HU,ASTON MARTIN,V12 VANTAGE,1
2022,petrol,HU,ASTON MARTIN,Vantage,2
2022,petrol,HU,AUDI,A1 Sportback,15
2022,petrol,HU,AUDI,A1 allstreet,1
2022,petrol,HU,AUDI,A1 citycarver,2
2022,petrol,HU,AUDI,A3 Limousine,121
2022,petrol,HU,AUDI,A3 Sportback,454
2022,petrol,HU,AUDI,A4 Avant,80
2022,petrol,HU,AUDI,A4 Limousine,68
2022,petrol,HU,AUDI,A4 allroad quattro,1
2022,petrol,HU,AUDI,A5 Cabriolet,46
2022,petrol,HU,AUDI,A5 Coup?,2
2022,petrol,HU,AUDI,A5 CoupÊ,1
2022,petrol,HU,AUDI,A5 Sportback,42
2022,petrol,HU,AUDI,A6 Avant,11
2022,petrol,HU,AUDI,A6 Limousine,36
2022,petrol,HU,AUDI,A7 Sportback,4
2022,petrol,HU,AUDI,A8,12
2022,petrol,HU,AUDI,Q2,95
2022,petrol,HU,AUDI,Q3,143
2022,petrol,HU,AUDI,Q3 Sportback,78
2022,petrol,HU,AUDI,Q5,16
2022,petrol,HU,AUDI,Q5 Sportback,18
2022,petrol,HU,AUDI,Q7,44
2022,petrol,HU,AUDI,Q8,46
2022,petrol,HU,AUDI,R8 Coup?,1
2022,petrol,HU,AUDI,RS 3 Limousine,4
2022,petrol,HU,AUDI,RS 3 Sportback,4
2022,petrol,HU,AUDI,RS 4 Avant,4
2022,petrol,HU,AUDI,RS 5 Coup?,3
2022,petrol,HU,AUDI,RS 5 Sportback,7
2022,petrol,HU,AUDI,RS 6 Avant,28
2022,petrol,HU,AUDI,RS 7 Sportback,11
2022,petrol,HU,AUDI,RS Q3,12
2022,petrol,HU,AUDI,RS Q3 Sportback,20
2022,petrol,HU,AUDI,RS Q8,32
2022,petrol,HU,AUDI,S3 Limousine,1
2022,petrol,HU,AUDI,S3 Sportback,1
2022,petrol,HU,AUDI,S5 Cabriolet,8
2022,petrol,HU,AUDI,S8,17
2022,petrol,HU,AUDI,SQ2,6
2022,petrol,HU,AUDI,SQ7,25
2022,petrol,HU,AUDI,SQ8,42
2022,petrol,HU,AUDI,TT Coup?,11
2022,petrol,HU,AUDI,TT RS Coup?,5
2022,petrol,HU,AUDI,TT RS CoupÊ,1
2022,petrol,HU,AUDI,TT RS Roadster,3
2022,petrol,HU,AUDI,TTS Coup?,3
2022,petrol,HU,BENTLEY,BENTAYGA EXTENDED WHEELBASE AZURE V8,1
2022,petrol,HU,BENTLEY,BENTAYGA V8,8
2022,petrol,HU,BENTLEY,Continental GT Speed,5
2022,petrol,HU,BENTLEY,Continental GT Speed Convertible,1
2022,petrol,HU,BENTLEY,Continental GT V8,1
2022,petrol,HU,BENTLEY,Flying Spur,2
2022,petrol,HU,BENTLEY,Flying Spur V8,1
2022,petrol,HU,BMW,118i,91
2022,petrol,HU,BMW,120i,2
2022,petrol,HU,BMW,128ti,4
2022,petrol,HU,BMW,216i Gran Tourer,7
2022,petrol,HU,BMW,218i,49
2022,petrol,HU,BMW,218i Active Tourer,27
2022,petrol,HU,BMW,218i Gran Tourer,40
2022,petrol,HU,BMW,220i,28
2022,petrol,HU,BMW,220i Active Tourer,14
2022,petrol,HU,BMW,220i Gran Tourer,17
2022,petrol,HU,BMW,220i xDrive,6
2022,petrol,HU,BMW,223i Active Tourer,9
2022,petrol,HU,BMW,230i,1
2022,petrol,HU,BMW,318i,40
2022,petrol,HU,BMW,320i,29
2022,petrol,HU,BMW,320i xDrive,11
2022,petrol,HU,BMW,330i,14
2022,petrol,HU,BMW,330i xDrive,19
2022,petrol,HU,BMW,420i,36
2022,petrol,HU,BMW,420i xDrive,8
2022,petrol,HU,BMW,430i,44
2022,petrol,HU,BMW,430i xDrive,16
2022,petrol,HU,BMW,520i,7
2022,petrol,HU,BMW,530i,6
2022,petrol,HU,BMW,530i xDrive,14
2022,petrol,HU,BMW,540i,3
2022,petrol,HU,BMW,540i xDrive,20
2022,petrol,HU,BMW,630i,1
2022,petrol,HU,BMW,640i xDrive,2
2022,petrol,HU,BMW,740Li xDrive,1
2022,petrol,HU,BMW,750i xDrive,14
2022,petrol,HU,BMW,840i,3
2022,petrol,HU,BMW,840i xDrive,13
2022,petrol,HU,BMW,M135i xDrive,4
2022,petrol,HU,BMW,M235i xDrive,12
2022,petrol,HU,BMW,M240i xDrive,28
2022,petrol,HU,BMW,M3,1
2022,petrol,HU,BMW,M3 Competition,7
2022,petrol,HU,BMW,M3 Competition M xDrive,66
2022,petrol,HU,BMW,M340i xDrive,33
2022,petrol,HU,BMW,M4 CSL,3
2022,petrol,HU,BMW,M4 Competition,18
2022,petrol,HU,BMW,M4 Competition M xDrive,75
2022,petrol,HU,BMW,M440i,7
2022,petrol,HU,BMW,M440i xDrive,107
2022,petrol,HU,BMW,M5,1
2022,petrol,HU,BMW,M5 CS,5
2022,petrol,HU,BMW,M5 Competition,30
2022,petrol,HU,BMW,M550i xDrive,14
2022,petrol,HU,BMW,M8,3
2022,petrol,HU,BMW,M8 Competition,16
2022,petrol,HU,BMW,M850i xDrive,15
2022,petrol,HU,BMW,X1 sDrive18i,53
2022,petrol,HU,BMW,X1 sDrive20i,14
2022,petrol,HU,BMW,X1 xDrive20i,29
2022,petrol,HU,BMW,X1 xDrive23i,8
2022,petrol,HU,BMW,X2 sDrive18i,11
2022,petrol,HU,BMW,X2 sDrive20i,5
2022,petrol,HU,BMW,X2 xDrive20i,7
2022,petrol,HU,BMW,X3 M Competition,7
2022,petrol,HU,BMW,X3 M40i,11
2022,petrol,HU,BMW,X3 xDrive20i,28
2022,petrol,HU,BMW,X3 xDrive30i,20
2022,petrol,HU,BMW,X4 M Competition,3
2022,petrol,HU,BMW,X4 M40i,7
2022,petrol,HU,BMW,X4 xDrive20i,21
2022,petrol,HU,BMW,X4 xDrive30i,14
2022,petrol,HU,BMW,X5 M Competition,25
2022,petrol,HU,BMW,X5 M50i,26
2022,petrol,HU,BMW,X5 xDrive40i,55
2022,petrol,HU,BMW,X6 M,1
2022,petrol,HU,BMW,X6 M Competition,45
2022,petrol,HU,BMW,X6 M50i,13
2022,petrol,HU,BMW,X6 xDrive40i,57
2022,petrol,HU,BMW,X7 M50i,11
2022,petrol,HU,BMW,X7 M60i xDrive,6
2022,petrol,HU,BMW,X7 xDrive40i,15
